"CASE_STATUS","VISA_CLASS","AGENT_REPRESENTING_EMPLOYER","TOTAL_WORKERS","NEW_EMPLOYMENT","CONTINUED_EMPLOYMENT","CHANGE_PREVIOUS_EMPLOYMENT","NEW_CONCURRENT_EMP","CHANGE_EMPLOYER","AMENDED_PETITION","FULL_TIME_POSITION","PREVAILING_WAGE","PW_WAGE_LEVEL","H1B_DEPENDENT","WILLFUL_VIOLATOR","WORKSITE_STATE"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",92602,"Level III","Y","N","MO"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",114754,"Level III","Y","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",114754,"Level III","Y","N","NJ"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",87610,"Level II","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",46800,"Level I","N","N","MS"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level IV","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",44013,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",90854,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",71926,"Level II","Y","N","IN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",93538,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",174117,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",101442,"Level IV","N","N","MD"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80330,"Level II","N","N","UT"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",78562,"Level II","Y","N","NC"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",103064,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",70637,"Level II","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",167523,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86653,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",81266,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",97968,"Level III","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",81266,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",81266,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",81016,"Level II","Y","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",114650,"Level IV","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",122283,"Level IV","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",63544,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",48838,"Level I","N","N","MI"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",122450,"Level IV","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",155106,"Level IV","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96366,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",104790,"Level III","N","N","GA"
"DENIED","H-1B","Y",1,0,0,0,0,1,0,"Y",129563,"Level III","Y","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",49005,"Level I","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",81474,"Level II","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",138861,"Level IV","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",70346,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",62026,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",113318,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",148741,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",84698,"Level II","N","N","MA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",89461,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",104790,"Level III","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",122366,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",87173,"Level II","N","N","CO"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",95202,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",10,0,0,0,0,10,0,"Y",94806,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",72051,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",91645,"Level III","Y","N","FL"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",194875,"Level III","N","N","OH"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",59093,"Level II","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",93288,"Level IV","N","N","FL"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",77189,"Level II","Y","N","IL"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",91645,"Level III","Y","N","FL"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",99674,"Level III","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",89814,"Level III","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",171371,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",99112,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",83408,"Level II","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",76939,"Level III","N","N","MD"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",93746,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",101837,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",117624,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",111280,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",112403,"Level IV","N","N","IL"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",58406,"Level I","N","N","NM"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",51542,"Level II","N","N","GA"
"CERTIFIED","H-1B","Y",20,4,4,4,0,4,4,"Y",112403,"Level IV","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",93538,"Level II","N","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",88670,"Level II","Y","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",95638,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",94786,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",76253,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",108867,"Level IV","N","N","TX"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",72301,"Level II","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",107640,"Level III","Y","N","OR"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",77022,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",97968,"Level III","Y","N","AZ"
"CERTIFIED","H-1B","Y",10,0,0,0,0,0,10,"Y",109242,"Level IV","N","N","TN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",42765,"Level I","N","N","KS"
"CERTIFIED","H-1B","Y",5,1,1,1,0,1,1,"Y",138091,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",42765,"Level I","N","N","KS"
"CERTIFIED","H-1B","Y",5,1,1,1,0,1,1,"Y",167523,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",56909,"Level II","N","N","AR"
"CERTIFIED","H-1B","Y",10,0,0,0,0,0,10,"Y",84698,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",147597,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",78166,"Level II","Y","N","MN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",105310,"Level IV","N","N","AR"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",77022,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",81266,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",102939,"Level III","N","N","AZ"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",93642,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",85467,"Level II","Y","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",77542,"Level II","Y","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",61048,"Level II","Y","N","MI"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",92768,"Level II","N","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",64355,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",3,0,0,0,0,0,3,"Y",103834,"Level III","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",96325,"Level III","Y","N","IL"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",82659,"Level II","Y","N","OH"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",99382,"Level III","Y","N","MD"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",67163,"Level II","Y","N","WI"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",69597,"Level II","Y","N","SC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",117624,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",97760,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",96366,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",81994,"Level II","N","N","IL"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",79560,"Level II","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",133806,"Level III","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96366,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",72779,"Level II","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",76253,"Level II","Y","N","IL"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",63398,"Level III","N","N","IA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",88483,"Level II","Y","N","TX"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",67038,"Level II","N","N","KY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",93933,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",87402,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",169520,"Level IV","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",87610,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",243256,"Level IV","N","N","AZ"
"CERTIFIED","H-1B","Y",5,0,2,0,0,2,1,"Y",114587,"Level III","N","N","VA"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",122283,"Level IV","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",66352,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",82077,"Level II","N","N","TX"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",116667,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",106371,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",20,11,3,0,0,3,3,"Y",66560,"Level II","Y","N","DE"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",167523,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",94058,"Level III","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",155106,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",118851,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",97906,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",104790,"Level III","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",91229,"Level III","N","N","OR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",152360,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",101982,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",147597,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",2,0,0,0,0,0,2,"Y",168189,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",75296,"Level II","N","N","AL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",65000,"Level II","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",83138,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",42120,"Level I","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",102856,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",50710,"Level II","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",91915,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",102565,"Level IV","N","N","NE"
"DENIED","H-1B","N",1,1,0,0,0,0,0,"Y",38646,"Level I","N","N","TX"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",79893,"Level IV","N","N","VA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",91270,"Level IV","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",125112,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",41820,"Level I","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103834,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",38709,"Level I","N","N","MA"
"DENIED","H-1B","Y",1,0,0,0,0,0,1,"Y",96075,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",138861,"Level IV","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",57408,"Level II","N","N","AL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",142917,"Level III","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",90397,"Level III","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",103501,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",118456,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",10,10,0,0,0,0,0,"Y",72779,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",199139,"Level III","N","N","NY"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",91395,"Level II","Y","N","CA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",118019,"Level III","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",105893,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",87693,"Level II","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",106309,"Level IV","N","N","IL"
"CERTIFIED","H-1B","Y",3,0,0,0,0,3,0,"Y",95160,"Level III","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",96366,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",133806,"Level III","N","N","WA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",53290,"Level I","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",66248,"Level III","N","N","GA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",109678,"Level II","N","N","WA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",67746,"Level I","N","N","WA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",119850,"Level II","N","N","WA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",133806,"Level III","N","N","WA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",78374,"Level III","N","N","MA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",84698,"Level II","N","N","MA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",108555,"Level IV","Y","N","GA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",85342,"Level II","Y","N","WA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",85342,"Level II","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",85280,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",95555,"Level II","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",75504,"Level II","N","N","NE"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",87506,"Level II","N","N","NY"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",133806,"Level III","N","N","WA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",181813,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",69659,"Level II","Y","N","IN"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",90480,"Level II","Y","N","OR"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",72301,"Level II","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",138861,"Level IV","N","N","NY"
"DENIED","H-1B","N",1,0,0,0,0,0,1,"Y",85925,"Level II","Y","N","OH"
"CERTIFIED","H-1B","Y",3,0,0,0,0,0,3,"Y",71635,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",61922,"Level I","N","N","FL"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",74485,"Level II","N","N","IN"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",85342,"Level II","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",57304,"Level I","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",82805,"Level II","N","N","VA"
"CERTIFIED","H-1B","Y",3,0,0,0,0,0,3,"Y",65166,"Level I","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",105893,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",3,0,0,0,0,3,0,"Y",98488,"Level II","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",87610,"Level II","Y","N","PA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",93538,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",51584,"Level II","N","N","FL"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",50856,"Level II","N","N","MD"
"CERTIFIED","H-1B1 Singapore","Y",1,1,0,0,0,0,0,"Y",116854,"Level I","N","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",63939,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",62982,"Level II","Y","N","TN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",128190,"Level II","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",105893,"Level III","Y","N","NC"
"CERTIFIED","H-1B","Y",3,0,3,0,0,0,0,"Y",99320,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",50840,"Level I","N","N","MD"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",84240,"Level II","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",107702,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",114317,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",54059,"Level II","Y","N","WI"
"CERTIFIED","H-1B","Y",5,1,1,1,0,1,1,"Y",148803,"Level IV","N","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",71115,"Level II","Y","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",93642,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",113714,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",113256,"Level III","Y","N","NJ"
"CERTIFIED","H-1B","N",6,1,1,1,1,1,1,"Y",81619,"Level III","Y","N","OH"
"CERTIFIED","H-1B","Y",3,0,0,0,0,3,0,"Y",98987,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",174117,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",10,0,0,0,0,0,10,"Y",109886,"Level III","N","N","TX"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",89773,"Level III","Y","N","MN"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",72966,"Level II","Y","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",90917,"Level III","N","N","AR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",87693,"Level II","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",95638,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",10,1,3,1,0,2,3,"Y",99133,"Level IV","N","N","KS"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",114650,"Level IV","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",75712,"Level II","N","N","TN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",88670,"Level II","Y","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",81370,"Level II","Y","N","MN"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",105893,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",78125,"Level II","Y","N","MI"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",84386,"Level III","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",91686,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",70346,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",103584,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",105685,"Level IV","N","N","TN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",91915,"Level II","N","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",93933,"Level II","Y","N","VA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",46654,"Level I","N","N","NY"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",84698,"Level II","Y","N","MA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",85426,"Level II","Y","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",89357,"Level III","N","N","OR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",73112,"Level II","Y","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",85426,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",76149,"Level III","N","N","MO"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",95638,"Level II","Y","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",43888,"Level I","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",118394,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",80101,"Level III","N","N","NC"
